시점,구분별,경기실적SBHI,내수판매SBHI,영업이익실적 SBHI,자금사정SBHI,고용수준실적SBHI,선행종합지수,경제심리지수,KOSPI
2015.1,펄프종이및종이제품,81.5,80.8,77.9,78.6,103.5,101.4,96.8,2029.47
2015.1,인쇄및기록매체복제업,78.7,80.6,77.8,81.1,109.4,101.4,96.8,2029.47
2015.1,화학물질및화학제품 의약품제외,95.7,93.1,,90.0,88.2,101.4,96.8,2029.47
2015.1,의료용물질및의약품,101.1,100.5,96.6,98.9,100.0,101.4,96.8,2029.47
2015.1,고무제품및플라스틱제품,87.9,85.8,83.7,82.8,93.3,101.4,96.8,2029.47
2015.1,비금속광물제품,83.7,81.8,81.3,90.6,101.0,101.4,96.8,2029.47
2015.1,1차금속,87.1,91.1,81.1,84.0,102.6,101.4,96.8,2029.47
2015.1,금속가공제품 기계및가구제외,86.5,83.8,79.5,82.4,92.9,101.4,96.8,2029.47
2015.1,전자부품컴퓨터영상음향및통신장비,89.9,86.4,89.3,85.0,98.4,101.4,96.8,2029.47
2015.1,의료정밀광학기기및시계,84.7,82.8,82.6,78.5,95.6,101.4,96.8,2029.47
2015.1,전기장비,83.9,86.5,81.4,83.7,99.1,101.4,96.8,2029.47
2015.1,기타기계및장비,79.9,81.0,75.1,76.7,98.8,101.4,96.8,2029.47
2015.1,자동차및트레일러,78.0,80.2,78.3,78.8,97.0,101.4,96.8,2029.47
2015.1,기타운송장비,84.9,84.5,82.6,83.0,104.3,101.4,96.8,2029.47
2015.1,가구,69.7,70.2,65.7,68.9,94.6,101.4,96.8,2029.47
2015.1,기타제품,83.9,83.7,81.7,82.5,93.4,101.4,96.8,2029.47
2015.1,비제조업,87.5,88.6,84.0,83.0,93.5,101.4,96.8,2029.47
2015.1,건설업,81.9,82.2,79.9,76.1,93.9,101.4,96.8,2029.47
2015.1,도매 및 소매업,88.2,89.9,84.3,84.5,93.6,101.4,96.8,2029.47
2015.1,운수업,91.6,90.9,87.5,86.8,92.7,101.4,96.8,2029.47
2015.1,숙박 및 음식점업,90.9,91.0,88.0,87.0,97.1,101.4,96.8,2029.47
2015.1,출판영상방송통신 및 정보서비스업,91.9,91.2,87.3,83.8,90.1,101.4,96.8,2029.47
2015.1,부동산업 및 임대업,87.0,92.8,94.1,88.4,104.2,101.4,96.8,2029.47
2015.1,전문과학 및 기술서비스업,89.0,88.0,85.1,81.7,93.3,101.4,96.8,2029.47
2015.1,사업시설관리 및 사업지원서비스업,93.0,92.4,88.7,84.2,85.5,101.4,96.8,2029.47
2015.1,교육서비스업,91.3,86.8,83.6,83.1,88.0,101.4,96.8,2029.47
2015.1,예술스포츠 및 여가관련서비스업,90.3,89.8,82.9,83.0,88.5,101.4,96.8,2029.47
2015.1,수리 및 기타개인서비스업,77.8,78.9,73.3,70.5,85.7,101.4,96.8,2029.47
2015.11,전산업,82.8,82.3,80.2,80.1,94.7,101.7,96.6,1991.97
2015.11,식료품,83.3,86.1,80.8,83.2,90.9,101.7,96.6,1991.97
2015.11,음료,92.1,92.6,91.7,84.2,99.4,101.7,96.6,1991.97
2015.11,섬유제품 의복제외,73.5,75.3,71.7,71.8,96.8,101.7,96.6,1991.97
2015.11,의복의복악세서리및모피제품,75.9,73.8,71.6,68.3,99.8,101.7,96.6,1991.97
2015.11,가죽가방및신발,79.7,67.3,72.9,69.2,103.6,101.7,96.6,1991.97
2015.11,목재및나무제품 가구제외,74.7,71.5,70.8,79.1,97.7,101.7,96.6,1991.97
2015.11,펄프종이및종이제품,84.2,87.1,81.9,83.4,98.5,101.7,96.6,1991.97
2015.11,인쇄및기록매체복제업,94.7,90.9,86.3,80.8,97.7,101.7,96.6,1991.97
2015.11,화학물질및화학제품 의약품제외,87.3,90.9,,81.7,99.0,101.7,96.6,1991.97
2015.11,의료용물질및의약품,95.0,96.8,94.3,88.3,99.0,101.7,96.6,1991.97
2015.11,고무제품및플라스틱제품,87.0,84.2,82.0,83.1,98.6,101.7,96.6,1991.97
2015.11,비금속광물제품,83.6,83.6,79.9,84.1,96.1,101.7,96.6,1991.97
2015.11,1차금속,80.1,77.4,73.9,81.0,103.9,101.7,96.6,1991.97
2015.11,금속가공제품 기계및가구제외,85.4,80.2,81.9,79.1,98.9,101.7,96.6,1991.97
2015.11,전자부품컴퓨터영상음향및통신장비,83.1,84.3,79.8,78.7,104.9,101.7,96.6,1991.97
2015.11,의료정밀광학기기및시계,85.7,83.4,82.1,82.0,97.1,101.7,96.6,1991.97
2015.11,전기장비,85.5,85.6,78.7,78.3,99.0,101.7,96.6,1991.97
2015.11,기타기계및장비,78.1,80.4,73.6,80.3,101.7,101.7,96.6,1991.97
2015.11,자동차및트레일러,85.2,80.4,85.4,81.0,101.0,101.7,96.6,1991.97
2015.11,기타운송장비,77.0,75.9,76.9,84.0,99.5,101.7,96.6,1991.97
2015.11,가구,66.1,67.5,65.3,67.8,92.6,101.7,96.6,1991.97
2015.11,기타제품,85.4,80.7,81.8,80.8,87.5,101.7,96.6,1991.97
2015.11,비제조업,82.8,82.4,80.5,80.1,92.6,101.7,96.6,1991.97
2015.11,건설업,80.8,76.9,76.8,71.5,95.1,101.7,96.6,1991.97
2015.11,도매 및 소매업,81.5,82.2,79.8,81.6,91.7,101.7,96.6,1991.97
2015.11,운수업,88.7,87.6,86.2,83.5,95.4,101.7,96.6,1991.97
2015.11,숙박 및 음식점업,89.4,88.0,88.6,86.3,94.6,101.7,96.6,1991.97
2015.11,출판영상방송통신 및 정보서비스업,93.2,92.5,88.9,84.2,89.1,101.7,96.6,1991.97
2015.11,부동산업 및 임대업,85.7,89.8,86.0,83.5,99.9,101.7,96.6,1991.97
2015.11,전문과학 및 기술서비스업,90.2,89.1,88.0,81.6,91.8,101.7,96.6,1991.97
2015.11,사업시설관리 및 사업지원서비스업,84.6,84.6,81.9,78.8,92.2,101.7,96.6,1991.97
2015.11,교육서비스업,84.3,81.3,81.6,76.9,97.5,101.7,96.6,1991.97
2015.11,예술스포츠 및 여가관련서비스업,80.1,80.1,79.9,74.4,86.4,101.7,96.6,1991.97
2015.11,수리 및 기타개인서비스업,87.0,85.7,80.9,75.8,87.3,101.7,96.6,1991.97
2015.12,전산업,83.0,83.2,79.7,80.7,95.8,101.7,93.6,1961.31
2015.12,식료품,87.4,85.8,84.2,85.1,94.8,101.7,93.6,1961.31
2015.12,음료,90.8,88.2,89.6,91.4,109.1,101.7,93.6,1961.31
2015.12,섬유제품 의복제외,78.7,76.0,73.3,73.5,99.6,101.7,93.6,1961.31
2015.12,의복의복악세서리및모피제품,70.6,71.6,65.6,69.2,103.1,101.7,93.6,1961.31
2015.12,가죽가방및신발,76.4,68.7,67.5,65.2,106.3,101.7,93.6,1961.31
2015.12,목재및나무제품 가구제외,61.2,62.9,61.9,68.0,95.1,101.7,93.6,1961.31
2015.12,펄프종이및종이제품,77.0,77.0,77.7,76.3,100.1,101.7,93.6,1961.31
2015.12,인쇄및기록매체복제업,94.6,96.3,92.6,96.7,97.8,101.7,93.6,1961.31
2015.12,화학물질및화학제품 의약품제외,79.1,75.6,,86.5,96.4,101.7,93.6,1961.31
2015.12,의료용물질및의약품,94.2,98.0,94.2,96.6,97.2,101.7,93.6,1961.31
2015.12,고무제품및플라스틱제품,79.0,77.7,75.6,76.7,98.3,101.7,93.6,1961.31
2015.12,비금속광물제품,81.0,78.9,75.8,78.6,98.8,101.7,93.6,1961.31
2015.12,1차금속,81.5,83.0,77.7,81.3,103.0,101.7,93.6,1961.31
2015.12,금속가공제품 기계및가구제외,80.0,77.6,73.9,76.9,97.9,101.7,93.6,1961.31
2015.12,전자부품컴퓨터영상음향및통신장비,81.5,81.8,77.9,78.1,104.4,101.7,93.6,1961.31
2015.12,의료정밀광학기기및시계,77.0,75.8,72.3,77.2,95.3,101.7,93.6,1961.31
2015.12,전기장비,76.5,77.1,71.2,82.0,94.4,101.7,93.6,1961.31
2015.12,기타기계및장비,81.3,82.7,78.5,79.1,97.5,101.7,93.6,1961.31
2015.12,자동차및트레일러,77.0,77.4,74.5,76.7,99.0,101.7,93.6,1961.31
2015.12,기타운송장비,77.2,76.8,77.9,78.1,101.6,101.7,93.6,1961.31
2015.12,가구,72.9,73.2,69.8,71.1,93.8,101.7,93.6,1961.31
2015.12,기타제품,78.7,80.1,74.0,70.1,91.1,101.7,93.6,1961.31
2015.12,비제조업,84.2,84.8,81.0,81.4,94.6,101.7,93.6,1961.31
2015.12,건설업,75.3,74.1,72.7,68.0,96.8,101.7,93.6,1961.31
2015.12,도매 및 소매업,84.7,86.0,81.4,84.3,94.1,101.7,93.6,1961.31
2015.12,운수업,87.0,86.5,81.6,81.1,96.1,101.7,93.6,1961.31
2015.12,숙박 및 음식점업,103.1,102.3,95.5,90.1,94.4,101.7,93.6,1961.31
2015.12,출판영상방송통신 및 정보서비스업,89.6,90.6,87.0,83.1,89.4,101.7,93.6,1961.31
2015.12,부동산업 및 임대업,80.0,80.2,78.0,79.5,96.2,101.7,93.6,1961.31
2015.12,전문과학 및 기술서비스업,91.9,92.9,91.3,87.8,94.3,101.7,93.6,1961.31
2015.12,사업시설관리 및 사업지원서비스업,84.7,86.3,83.1,80.2,90.8,101.7,93.6,1961.31
2015.12,교육서비스업,90.9,81.8,87.4,82.5,98.0,101.7,93.6,1961.31
2015.12,예술스포츠 및 여가관련서비스업,83.7,82.9,82.9,79.3,96.3,101.7,93.6,1961.31
2015.12,수리 및 기타개인서비스업,83.2,87.3,85.9,75.0,86.8,101.7,93.6,1961.31
2016.01,전산업,77.4,77.5,74.8,77.3,96.6,101.7,93.5,1912.06
2016.01,식료품,78.6,84.5,82.3,81.2,93.3,101.7,93.5,1912.06
2016.01,음료,90.2,91.4,91.7,85.4,102.3,101.7,93.5,1912.06
2016.01,섬유제품 의복제외,65.5,63.5,63.6,67.4,103.7,101.7,93.5,1912.06
2016.01,의복의복악세서리및모피제품,68.2,72.0,70.2,71.1,98.8,101.7,93.5,1912.06
2016.01,가죽가방및신발,66.7,64.3,62.5,61.9,109.9,101.7,93.5,1912.06
2016.01,목재및나무제품 가구제외,66.8,67.2,64.2,69.4,97.3,101.7,93.5,1912.06
2016.01,펄프종이및종이제품,82.9,85.0,81.3,77.7,96.5,101.7,93.5,1912.06
2016.01,인쇄및기록매체복제업,80.1,78.6,76.2,80.9,98.4,101.7,93.5,1912.06
2016.01,화학물질및화학제품 의약품제외,83.9,83.4,,87.3,96.3,101.7,93.5,1912.06
2016.01,의료용물질및의약품,93.4,94.9,92.3,92.6,100.0,101.7,93.5,1912.06
2016.01,고무제품및플라스틱제품,75.9,73.5,71.7,75.3,95.8,101.7,93.5,1912.06
2016.01,비금속광물제품,62.8,59.9,59.6,70.2,99.5,101.7,93.5,1912.06
2016.01,1차금속,75.7,76.3,72.7,83.4,96.8,101.7,93.5,1912.06
2016.01,금속가공제품 기계및가구제외,74.3,72.5,72.7,75.7,99.0,101.7,93.5,1912.06
2016.01,전자부품컴퓨터영상음향및통신장비,87.6,87.6,84.3,81.2,101.6,101.7,93.5,1912.06
2016.01,의료정밀광학기기및시계,78.9,74.7,78.9,76.7,89.8,101.7,93.5,1912.06
2016.01,전기장비,78.9,79.6,81.0,81.7,94.2,101.7,93.5,1912.06
2016.01,기타기계및장비,77.1,77.3,73.3,81.5,101.9,101.7,93.5,1912.06
2016.01,자동차및트레일러,79.7,80.1,79.1,83.7,101.7,101.7,93.5,1912.06
2016.01,기타운송장비,85.4,85.6,83.9,79.0,101.1,101.7,93.5,1912.06
2016.01,가구,74.3,74.8,72.8,73.8,95.1,101.7,93.5,1912.06
2016.01,기타제품,70.7,69.6,67.8,71.8,92.0,101.7,93.5,1912.06
2016.01,비제조업,77.4,77.6,74.2,76.4,95.8,101.7,93.5,1912.06
2016.01,건설업,69.0,66.9,66.1,67.8,95.7,101.7,93.5,1912.06
2016.01,도매 및 소매업,78.2,79.4,75.0,78.1,96.5,101.7,93.5,1912.06
2016.01,운수업,80.5,78.5,79.5,78.7,95.0,101.7,93.5,1912.06
2016.01,숙박 및 음식점업,82.5,81.2,78.3,79.7,92.0,101.7,93.5,1912.06
2016.01,출판영상방송통신 및 정보서비스업,86.6,87.3,84.1,83.4,92.1,101.7,93.5,1912.06
2016.01,부동산업 및 임대업,75.4,71.5,71.7,69.3,97.3,101.7,93.5,1912.06
2016.01,전문과학 및 기술서비스업,88.3,88.2,85.4,82.4,92.3,101.7,93.5,1912.06
2016.01,사업시설관리 및 사업지원서비스업,80.7,79.5,73.1,72.0,95.0,101.7,93.5,1912.06
2016.01,교육서비스업,86.9,85.1,81.9,88.5,94.2,101.7,93.5,1912.06
2016.01,예술스포츠 및 여가관련서비스업,66.5,67.7,62.2,64.7,95.2,101.7,93.5,1912.06
2016.01,수리 및 기타개인서비스업,76.3,76.2,71.5,68.6,91.2,101.7,93.5,1912.06
2016.02,전산업,71.2,70.7,70.2,73.0,95.6,101.8,92.3,1916.66
2016.02,식료품,83.0,79.2,80.5,78.8,97.4,101.8,92.3,1916.66
2016.02,음료,78.5,79.1,78.5,81.5,100.3,101.8,92.3,1916.66
2016.02,섬유제품 의복제외,64.3,63.0,60.5,63.9,103.2,101.8,92.3,1916.66
2016.02,의복의복악세서리및모피제품,60.4,59.0,56.7,56.4,102.2,101.8,92.3,1916.66
2016.02,가죽가방및신발,59.5,60.1,62.0,62.4,110.4,101.8,92.3,1916.66
2016.02,목재및나무제품 가구제외,61.4,55.4,54.7,61.7,98.5,101.8,92.3,1916.66
2016.02,펄프종이및종이제품,67.5,71.9,67.5,69.8,93.4,101.8,92.3,1916.66
2016.02,인쇄및기록매체복제업,79.3,80.2,71.9,76.1,100.3,101.8,92.3,1916.66
2016.02,화학물질및화학제품 의약품제외,70.4,69.4,,76.7,102.2,101.8,92.3,1916.66
2016.02,의료용물질및의약품,83.8,81.0,83.5,88.7,100.6,101.8,92.3,1916.66
2016.02,고무제품및플라스틱제품,64.9,65.1,68.3,74.5,99.5,101.8,92.3,1916.66
2016.02,비금속광물제품,65.3,62.7,60.6,71.8,97.6,101.8,92.3,1916.66
2016.02,1차금속,67.4,67.8,66.7,77.7,100.2,101.8,92.3,1916.66
2016.02,금속가공제품 기계및가구제외,67.5,69.0,66.3,74.7,97.1,101.8,92.3,1916.66
2016.02,전자부품컴퓨터영상음향및통신장비,80.7,76.4,74.2,76.6,97.4,101.8,92.3,1916.66
2016.02,의료정밀광학기기및시계,69.5,66.3,62.3,68.7,102.6,101.8,92.3,1916.66
2016.02,전기장비,76.3,75.0,73.0,77.0,97.7,101.8,92.3,1916.66
2016.02,기타기계및장비,70.8,71.1,71.4,75.6,99.2,101.8,92.3,1916.66
2016.02,자동차및트레일러,74.7,76.0,76.7,77.4,103.0,101.8,92.3,1916.66
2016.02,기타운송장비,71.0,68.1,69.0,70.8,103.4,101.8,92.3,1916.66
2016.02,가구,77.9,79.9,78.2,79.7,93.4,101.8,92.3,1916.66
2016.02,기타제품,66.5,66.9,62.5,63.0,94.4,101.8,92.3,1916.66
2016.02,비제조업,71.0,70.7,70.2,72.2,94.0,101.8,92.3,1916.66
2016.02,건설업,64.7,65.0,64.1,65.0,93.5,101.8,92.3,1916.66
2016.02,도매 및 소매업,71.5,70.9,71.1,73.6,94.1,101.8,92.3,1916.66
2016.02,운수업,71.8,73.0,68.9,71.9,93.3,101.8,92.3,1916.66
2016.02,숙박 및 음식점업,69.8,68.8,67.4,68.8,93.0,101.8,92.3,1916.66
2016.02,출판영상방송통신 및 정보서비스업,77.6,77.6,76.0,74.3,93.3,101.8,92.3,1916.66
2016.02,부동산업 및 임대업,73.2,73.4,71.4,75.7,100.8,101.8,92.3,1916.66
2016.02,전문과학 및 기술서비스업,81.9,82.3,80.0,82.0,94.8,101.8,92.3,1916.66
2016.02,사업시설관리 및 사업지원서비스업,79.2,79.7,76.8,76.3,95.1,101.8,92.3,1916.66
2016.02,교육서비스업,79.6,74.8,73.6,73.2,89.6,101.8,92.3,1916.66
2016.02,예술스포츠 및 여가관련서비스업,77.7,77.7,76.4,77.2,97.9,101.8,92.3,1916.66
2016.02,수리 및 기타개인서비스업,68.3,66.9,66.0,64.4,87.9,101.8,92.3,1916.66
2016.03,전산업,85.7,86.0,83.1,80.7,95.6,102.1,93.9,1995.85
2016.03,식료품,91.4,96.0,92.1,81.9,93.6,102.1,93.9,1995.85
2016.03,음료,111.3,111.2,99.1,105.5,95.4,102.1,93.9,1995.85
2016.03,섬유제품 의복제외,86.4,83.9,80.6,78.6,98.7,102.1,93.9,1995.85
2016.03,의복의복악세서리및모피제품,77.2,71.3,66.7,68.3,103.5,102.1,93.9,1995.85
2016.03,가죽가방및신발,97.2,96.0,92.4,88.0,98.7,102.1,93.9,1995.85
2016.03,목재및나무제품 가구제외,80.3,80.6,78.8,85.3,98.5,102.1,93.9,1995.85
2016.03,펄프종이및종이제품,83.2,86.3,84.7,77.1,93.6,102.1,93.9,1995.85
2016.03,인쇄및기록매체복제업,83.4,82.9,80.7,77.7,97.9,102.1,93.9,1995.85
2016.03,화학물질및화학제품 의약품제외,92.8,92.6,,92.4,95.7,102.1,93.9,1995.85
2016.03,의료용물질및의약품,86.6,94.8,91.2,88.3,98.1,102.1,93.9,1995.85
2016.03,고무제품및플라스틱제품,89.2,84.1,78.5,84.1,93.3,102.1,93.9,1995.85
2016.03,비금속광물제품,87.4,88.1,84.4,84.4,95.8,102.1,93.9,1995.85
2016.03,1차금속,89.9,90.6,89.5,87.0,100.8,102.1,93.9,1995.85
2016.03,금속가공제품 기계및가구제외,84.1,83.8,78.2,78.8,95.4,102.1,93.9,1995.85
2016.03,전자부품컴퓨터영상음향및통신장비,83.5,81.2,77.7,79.5,104.5,102.1,93.9,1995.85
2016.03,의료정밀광학기기및시계,78.1,80.2,75.8,74.7,98.8,102.1,93.9,1995.85
2016.03,전기장비,98.9,99.0,94.1,93.1,96.6,102.1,93.9,1995.85
2016.03,기타기계및장비,77.3,79.2,76.5,78.1,101.0,102.1,93.9,1995.85
2016.03,자동차및트레일러,88.1,86.9,81.0,81.0,96.4,102.1,93.9,1995.85
2016.03,기타운송장비,84.7,82.5,81.5,74.8,101.5,102.1,93.9,1995.85
2016.03,가구,97.7,100.3,93.0,95.7,92.1,102.1,93.9,1995.85
2016.03,기타제품,79.5,75.9,68.3,66.7,94.2,102.1,93.9,1995.85
2016.03,비제조업,84.6,85.0,83.0,79.1,94.2,102.1,93.9,1995.85
2016.03,건설업,79.1,77.5,73.4,71.1,96.9,102.1,93.9,1995.85
2016.03,도매 및 소매업,83.5,82.3,81.5,76.4,93.1,102.1,93.9,1995.85
2016.03,운수업,88.7,90.6,87.7,86.5,90.9,102.1,93.9,1995.85
2016.03,숙박 및 음식점업,78.3,80.4,74.6,72.0,93.6,102.1,93.9,1995.85
2016.03,출판영상방송통신 및 정보서비스업,96.8,96.0,94.4,89.6,98.4,102.1,93.9,1995.85
2016.03,부동산업 및 임대업,87.0,88.6,85.9,87.4,103.6,102.1,93.9,1995.85
2016.03,전문과학 및 기술서비스업,89.8,90.8,89.0,83.7,92.9,102.1,93.9,1995.85
2016.03,사업시설관리 및 사업지원서비스업,87.6,87.9,84.9,79.6,93.0,102.1,93.9,1995.85
2016.03,교육서비스업,82.3,99.7,97.2,95.1,94.5,102.1,93.9,1995.85
2016.03,예술스포츠 및 여가관련서비스업,92.9,99.1,94.3,93.8,91.7,102.1,93.9,1995.85
2016.03,수리 및 기타개인서비스업,83.6,82.4,78.6,78.3,89.3,102.1,93.9,1995.85
2016.04,전산업,87.9,87.0,83.9,83.2,95.0,102.5,96.6,1994.15
2016.04,식료품,94.6,98.1,92.8,87.4,94.4,102.5,96.6,1994.15
2016.04,음료,103.5,99.3,103.4,86.2,95.4,102.5,96.6,1994.15
2016.04,섬유제품 의복제외,83.1,79.6,80.6,79.8,98.9,102.5,96.6,1994.15
2016.04,의복의복악세서리및모피제품,80.9,83.8,79.3,75.6,99.8,102.5,96.6,1994.15
2016.04,가죽가방및신발,87.6,88.5,84.6,82.5,104.9,102.5,96.6,1994.15
2016.04,목재및나무제품 가구제외,79.3,79.9,85.0,85.4,93.6,102.5,96.6,1994.15
2016.04,펄프종이및종이제품,84.8,87.3,79.0,85.6,90.0,102.5,96.6,1994.15
2016.04,인쇄및기록매체복제업,81.2,77.9,80.6,76.8,100.7,102.5,96.6,1994.15
2016.04,화학물질및화학제품 의약품제외,95.4,99.0,,94.9,94.7,102.5,96.6,1994.15
2016.04,의료용물질및의약품,102.2,102.4,96.8,93.4,94.0,102.5,96.6,1994.15
2016.04,고무제품및플라스틱제품,91.3,90.9,90.4,84.5,95.9,102.5,96.6,1994.15
2016.04,비금속광물제품,95.5,92.5,90.3,91.6,93.5,102.5,96.6,1994.15
2016.04,1차금속,92.7,95.4,89.0,90.8,101.4,102.5,96.6,1994.15
2016.04,금속가공제품 기계및가구제외,88.3,81.7,84.6,84.5,95.4,102.5,96.6,1994.15
2016.04,전자부품컴퓨터영상음향및통신장비,90.6,87.8,84.4,82.2,107.3,102.5,96.6,1994.15
2016.04,의료정밀광학기기및시계,79.6,84.3,80.4,79.7,99.8,102.5,96.6,1994.15
2016.04,전기장비,96.7,94.8,93.4,92.1,99.3,102.5,96.6,1994.15
2016.04,기타기계및장비,80.1,83.0,74.4,80.1,100.8,102.5,96.6,1994.15
2016.04,자동차및트레일러,82.4,82.0,82.7,83.5,94.3,102.5,96.6,1994.15
2016.04,기타운송장비,89.6,89.2,85.2,78.7,96.4,102.5,96.6,1994.15
2016.04,가구,73.6,72.0,71.4,80.9,92.9,102.5,96.6,1994.15
2016.04,기타제품,79.9,81.7,76.6,76.6,90.0,102.5,96.6,1994.15
2016.04,비제조업,87.1,85.4,82.7,81.3,93.1,102.5,96.6,1994.15
2016.04,건설업,81.3,76.6,77.6,72.3,99.3,102.5,96.6,1994.15
2016.04,도매 및 소매업,85.7,84.9,80.4,80.6,92.5,102.5,96.6,1994.15
2016.04,운수업,88.6,88.0,84.9,83.3,92.5,102.5,96.6,1994.15
2016.04,숙박 및 음식점업,80.2,82.0,76.9,79.9,91.5,102.5,96.6,1994.15
2016.04,출판영상방송통신 및 정보서비스업,95.2,95.1,93.9,92.2,96.1,102.5,96.6,1994.15
2016.04,부동산업 및 임대업,92.6,82.1,84.5,70.9,92.4,102.5,96.6,1994.15
2016.04,전문과학 및 기술서비스업,86.6,86.3,85.4,82.6,96.1,102.5,96.6,1994.15
2016.04,사업시설관리 및 사업지원서비스업,96.4,97.1,93.9,88.7,89.6,102.5,96.6,1994.15
2016.04,교육서비스업,100.4,95.0,94.1,99.4,79.7,102.5,96.6,1994.15
2016.04,예술스포츠 및 여가관련서비스업,93.7,92.6,91.0,88.0,89.9,102.5,96.6,1994.15
2016.04,수리 및 기타개인서비스업,83.5,81.8,81.6,77.1,87.5,102.5,96.6,1994.15
2016.05,전산업,86.6,85.9,84.1,82.6,96.4,102.9,94.9,1983.4
2016.05,식료품,95.7,101.2,87.6,87.6,89.2,102.9,94.9,1983.4
2016.05,음료,87.5,94.5,95.4,86.4,89.4,102.9,94.9,1983.4
2016.05,섬유제품 의복제외,82.9,82.9,81.9,77.8,94.6,102.9,94.9,1983.4
2016.05,의복의복악세서리및모피제품,94.5,91.5,92.5,88.0,101.0,102.9,94.9,1983.4
2016.05,가죽가방및신발,87.7,86.7,82.5,79.9,104.4,102.9,94.9,1983.4
2016.05,목재및나무제품 가구제외,84.1,88.6,86.2,83.9,95.1,102.9,94.9,1983.4
2016.05,펄프종이및종이제품,85.5,82.8,76.6,79.9,93.3,102.9,94.9,1983.4
2016.05,인쇄및기록매체복제업,77.1,74.7,72.4,75.4,105.3,102.9,94.9,1983.4
2016.05,화학물질및화학제품 의약품제외,93.4,90.4,,88.8,104.7,102.9,94.9,1983.4
2016.05,의료용물질및의약품,96.2,97.6,93.9,95.1,95.0,102.9,94.9,1983.4
2016.05,고무제품및플라스틱제품,85.6,87.1,84.5,80.9,95.8,102.9,94.9,1983.4
2016.05,비금속광물제품,87.8,92.3,87.8,89.6,94.1,102.9,94.9,1983.4
2016.05,1차금속,84.9,82.6,82.6,79.9,101.0,102.9,94.9,1983.4
2016.05,금속가공제품 기계및가구제외,90.0,85.3,87.8,85.2,96.0,102.9,94.9,1983.4
2016.05,전자부품컴퓨터영상음향및통신장비,89.6,85.6,83.2,82.0,103.6,102.9,94.9,1983.4
2016.05,의료정밀광학기기및시계,87.7,91.4,83.8,77.6,98.0,102.9,94.9,1983.4
2016.05,전기장비,96.3,94.6,95.2,89.0,94.6,102.9,94.9,1983.4
2016.05,기타기계및장비,84.2,86.0,79.8,80.7,103.7,102.9,94.9,1983.4
2016.05,자동차및트레일러,82.9,84.9,80.5,80.7,101.2,102.9,94.9,1983.4
2016.05,기타운송장비,81.3,78.2,79.3,76.3,97.8,102.9,94.9,1983.4
2016.05,가구,67.3,67.4,60.4,76.4,109.8,102.9,94.9,1983.4
2016.05,기타제품,90.6,89.5,82.2,81.6,92.3,102.9,94.9,1983.4
2016.05,비제조업,85.5,84.5,83.4,81.9,94.8,102.9,94.9,1983.4
2016.05,건설업,82.3,81.9,78.3,75.3,96.5,102.9,94.9,1983.4
2016.05,도매 및 소매업,84.4,81.9,82.4,82.3,94.4,102.9,94.9,1983.4
2016.05,운수업,88.8,88.6,87.5,85.3,91.0,102.9,94.9,1983.4
2016.05,숙박 및 음식점업,95.3,95.9,89.5,83.6,92.0,102.9,94.9,1983.4
2016.05,출판영상방송통신 및 정보서비스업,97.6,96.6,95.9,95.5,98.7,102.9,94.9,1983.4
2016.05,부동산업 및 임대업,83.0,89.0,78.8,82.5,99.6,102.9,94.9,1983.4
2016.05,전문과학 및 기술서비스업,90.9,91.1,89.8,86.9,96.6,102.9,94.9,1983.4
2016.05,사업시설관리 및 사업지원서비스업,90.8,90.5,87.8,85.2,92.4,102.9,94.9,1983.4
2016.05,교육서비스업,71.3,72.7,72.5,67.7,95.3,102.9,94.9,1983.4
2016.05,예술스포츠 및 여가관련서비스업,89.2,89.3,90.0,81.9,85.4,102.9,94.9,1983.4
2016.05,수리 및 기타개인서비스업,80.2,83.6,79.1,72.4,88.9,102.9,94.9,1983.4
2016.06,전산업,85.2,84.9,83.0,82.6,95.6,103.2,94.6,1970.35
2016.06,식료품,89.2,88.6,86.1,83.3,91.2,103.2,94.6,1970.35
2016.06,음료,112.4,112.4,111.2,79.1,95.6,103.2,94.6,1970.35
2016.06,섬유제품 의복제외,81.8,81.9,79.7,80.1,95.0,103.2,94.6,1970.35
2016.06,의복의복악세서리및모피제품,88.4,81.4,80.6,75.8,96.9,103.2,94.6,1970.35
2016.06,가죽가방및신발,85.7,89.4,85.9,79.2,100.2,103.2,94.6,1970.35
2016.06,목재및나무제품 가구제외,78.7,78.8,76.3,81.8,94.0,103.2,94.6,1970.35
2016.06,펄프종이및종이제품,87.5,86.3,82.1,83.2,88.5,103.2,94.6,1970.35
2016.06,인쇄및기록매체복제업,79.5,79.4,72.7,80.1,97.8,103.2,94.6,1970.35
2016.06,화학물질및화학제품 의약품제외,94.2,93.8,,87.8,97.0,103.2,94.6,1970.35
2016.06,의료용물질및의약품,86.2,89.1,85.4,90.1,95.2,103.2,94.6,1970.35
2016.06,고무제품및플라스틱제품,85.7,87.6,86.4,86.0,97.2,103.2,94.6,1970.35
2016.06,비금속광물제품,86.9,90.4,88.5,92.8,94.6,103.2,94.6,1970.35
2016.06,1차금속,78.2,79.3,81.7,86.3,98.8,103.2,94.6,1970.35
2016.06,금속가공제품 기계및가구제외,87.8,86.0,83.3,86.1,96.3,103.2,94.6,1970.35
2016.06,전자부품컴퓨터영상음향및통신장비,85.8,80.3,85.8,78.0,101.1,103.2,94.6,1970.35
